"oncekifiyat","tarih","fonkodu","fonadi","fiyat","paysayisi","kisisayisi","toplamdeger","tarih","fonkodu","fonadi","bankabonosu","diger","dovizodemebono","devlettahvili","dovizodemetahvil","eurobond","finansmanbonosu","fonkatilmabelgesi","gayrimenkulsertifikasi","hazinebonosu","hissesenedi","kamudisiborcaraclari","katilimhesabi","kamukirasertifikalari","kiymetlimadenler","ozelsektorkirasertifikalari","ozelsektortahvili","repo","turevaraclari","tpp","tersrepo","varligadaymenkulkiymetler","vadelimevduat","yabanciborclanmaaraclari","yabancihissesenedi","yabancimenkulkiymet"
8.213749,2021-02-23,YOT,YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,8.216119,16896625.007,9203.0,138824676.79,2021-02-23,YOT,YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,68.71,0,0,1.18,4.49,0,0,0,0,0,0,0,0,14.05,0,2.94,0.23,7.98,0.42,0,0,0,0
7.981711,2021-02-23,YPL,YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON,8.014592,55189136,313.0,442318406.4,2021-02-23,YPL,YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON,0,0,0,0,0,98.54,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0,1.4,0,0,0
1.239864,2021-02-23,YPV,YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,1.23706,1320903822,3414.0,1634037482.34,2021-02-23,YPV,YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,0,0,0,0,0,1.41,0,91.55,0,0,0,3.47,0,0,0,0,0,0,1.7,0.01,1.78,0,0.08,0,0,0
0.022841,2021-02-23,YSU,YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,0.022857,1054329875,1351.0,24099344.74,2021-02-23,YSU,YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,0,0,0,58.59,0,0,4.88,11.23,0,0,0,0,0,0,0,0,9.85,0,1.66,0.96,12.83,0,0,0,0,0
0.076789,2021-02-23,YTD,YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU,0.077329,860116969,2477.0,66511671.84,2021-02-23,YTD,YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU,0,0,0,0,0,0,0,91.37,0,0,0.02,0,0,0,0,0,0,0,1.67,0.73,2.95,0,2.58,0,0.68,0
1.014708,2021-02-23,YZG,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,1.033096,138302699,5648.0,142879943.39,2021-02-23,YZG,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,0,0,0,0,0,0,0,87.82,0,0,0,0,0,0,7.55,0,0,0,1.77,0.1,2.76,0,0,0,0,0
0.92062,2021-02-23,YZH,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),0.903033,19507202,108.0,17615652.62,2021-02-23,YZH,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),0,0,0,0,0,0,0,0,0,0,96.39,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0
1.088816,2021-02-23,YZK,YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON,1.083879,10242122,33.0,11101222.43,2021-02-23,YZK,YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON,0,0,0,0,0,0,0,20.01,0,0,9.77,21.39,0,0,0,0,0,0,13.88,0,31.49,0,3.46,0,0,0
1.070619,2021-02-23,ZAY,KT PORTFÖY SEPET HESAP KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,1.071089,67871504,554.0,72696407.94,2021-02-23,ZAY,KT PORTFÖY SEPET HESAP KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59,0,81.41,0,0,0,0,0,0,0,0,0,0
93.369732,2021-02-23,ZBD,ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON,93.251969,138451.842,1267.0,12910907.59,2021-02-23,ZBD,ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON,0,0,0,0,0,0,28.03,19.04,0,0,2.15,0,0,0,0,0,22.07,0,13.23,0,15.48,0,0,0,0,0
1.113035,2021-02-23,ZDD,ZİRAAT PORTFÖY BİRİNCİ DEĞİŞKEN FON,1.113131,6324748.0,216.0,7040271.0,2021-02-23,ZDD,ZİRAAT PORTFÖY BİRİNCİ DEĞİŞKEN FON,0,0,0,0,0,0,35.78,4.07,0,0,1.26,0,0,0,0,0,17.94,0,2.47,9.94,28.55,0,0,0,0,0
1.103744,2021-02-23,ZDZ,ZİRAAT PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,1.101802,1336564.0,132.0,1472628.73,2021-02-23,ZDZ,ZİRAAT PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,0,0,0,13.48,0,0,17.21,39.05,0,0,2.2,0,0,0,0,0,2.11,0,12.56,12.05,1.34,0,0,0,0,0
2.231326,2021-02-23,ZPC,ZİRAAT PORTFÖY FON SEPETİ FONU,2.231319,15089341,1153.0,33669132.62,2021-02-23,ZPC,ZİRAAT PORTFÖY FON SEPETİ FONU,0,0,0,0,0,0,0,98.94,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0
3.130755,2021-02-23,ZPE,ZİRAAT PORTFÖY KATILIM ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),3.116806,30542904.513,2783.0,95196298.64,2021-02-23,ZPE,ZİRAAT PORTFÖY KATILIM ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,4.06,0,0,0,0,0,0,0,0,89.47,0,6.46,0,0,0,0,0,0,0,0,0,0,0,0,0
2.760079,2021-02-23,ZPF,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ),2.771206,24646980,1756.0,68301848.97,2021-02-23,ZPF,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ),0,6.21,0,0,0,0,0,0,0,0,0,0,8.18,85.61,0,0,0,0,0,0,0,0,0,0,0,0
1.898116,2021-02-23,ZPG,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,1.900859,38394735.947,2045.0,72982968.37,2021-02-23,ZPG,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,0,0.3,0,0,0,0,0,0,0,0,0,0,0,33.84,0,65.86,0,0,0,0,0,0,0,0,0,0
1.660531,2021-02-23,ZPK,ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,1.661237,324453611,6441.0,538994260.66,2021-02-23,ZPK,ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,0,2.54,0,0,0,0,0,0,0,0,0,0,1.89,0.23,0,95.35,0,0,0,0,0,0,0,0,0,0
1.729321,2021-02-23,ZVB,ATLAS PORTFÖY İKİNCİ SERBEST FON,1.730301,7825931.0,1.0,13541213.8,2021-02-23,ZVB,ATLAS PORTFÖY İKİNCİ SERBEST FON,0,0,0,0,0,0,14.57,7.47,0,0,0,0,0,0,0,0,2.27,0,0,75.69,0,0,0,0,0,0
4.408717,2021-02-24,AAK,ATA PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,4.381387,21454538,399.0,94000631.41,2021-02-24,AAK,ATA PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,0,0,0,7.44,0,0,16.49,6.37,0,0,32.48,0,0,0,0,0,4.32,0,5.58,0,19.13,0,8.19,0,0,0
0.647242,2021-02-24,AAL,ATA PORTFÖY PARA PİYASASI FONU,0.647514,459768875,3386.0,297706607.01,2021-02-24,AAL,ATA PORTFÖY PARA PİYASASI FONU,0,0.01,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,10.47,0,75.56,0,7.29,0,0,0
3.420117,2021-02-24,AAS,ATA PORTFÖY FON SEPETİ SERBEST FONU,3.381565,22530930,62.0,76189809.3,2021-02-24,AAS,ATA PORTFÖY FON SEPETİ SERBEST FONU,0,0,0,0,0,0,0,84.68,0,0,0.13,0,0,0,0,0,0,0,15.19,0,0,0,0,0,0,0
4.810401,2021-02-24,AAV,ATA PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),4.68825,47085964,124.0,220750751.09,2021-02-24,AAV,ATA PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,96.73,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0
0.021462,2021-02-24,ABU,AK PORTFÖY BİREBİR BANKACILIK DEĞİŞKEN ÖZEL FON,0.021471,253585948,100.0,5444776.74,2021-02-24,ABU,AK PORTFÖY BİREBİR BANKACILIK DEĞİŞKEN ÖZEL FON,0,0,0,3.73,0,0,43,0,0,0,0,0,0,0,0,0,15.29,0,0,17.04,18.37,0,2.89,0,0,0
2.803105,2021-02-24,ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),2.768792,5729443.0,187.0,15863633.78,2021-02-24,ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),0,0,0,0,0,0,0,0,0,0,83.98,0,0,0,0,0,0,0,14.8,1.22,0,0,0,0,0,0
0.432482,2021-02-24,ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,0.430133,56971283,329.0,24505230.3,2021-02-24,ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,0,0,0,1.83,0,0,13.4,0,0,0,52.87,0,0,0,0,0,13.63,0,3.45,2.44,12.38,0,0,0,0,0
0.060962,2021-02-24,ACK,İSTANBUL PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0.0603,402137721.569,82.0,24249023.89,2021-02-24,ACK,İSTANBUL PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0,0,0,2.55,0,0,1.12,0,0,0,81.9,0,0,0,0,0,1.3,0,4.59,0.32,8.22,0,0,0,0,0
0.190144,2021-02-24,ADE,AK PORTFÖY DEĞİŞKEN FON,0.19022,1255999813,28147.0,238916064.45,2021-02-24,ADE,AK PORTFÖY DEĞİŞKEN FON,0,0,0,0.01,0,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,1.38,90.87,0,2.95,0,0,0
0.09954,2021-02-24,ADP,AK PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.098393,405579357,1670.0,39906324.51,2021-02-24,ADP,AK PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,2.69,0,0,0,0,0,0,92.73,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0
10.568144,2021-02-24,AED,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON,10.465606,7031317.0,593.0,73586995.27,2021-02-24,AED,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON,0,0.01,0,1.93,0,0,7.52,12.77,0,0,60.47,0,0,0,0,0,0,0,12.46,0,0,0,4.84,0,0,0
0.011792,2021-02-24,AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,0.011958,24822709558,6491.0,296832126.69,2021-02-24,AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,95.66,0
0.103684,2021-02-24,AFA,AK PORTFÖY  AMERİKA YABANCI HİSSE SENEDİ FONU,0.104144,1336959688,4095.0,139236889.81,2021-02-24,AFA,AK PORTFÖY  AMERİKA YABANCI HİSSE SENEDİ FONU,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,99.86,0
0.089017,2021-02-24,AFO,AK PORTFÖY ALTIN FONU,0.090877,6227131265,14570.0,565904701.44,2021-02-24,AFO,AK PORTFÖY ALTIN FONU,0,0.24,0,0,0,0,0,0,0,0,0,0,1.56,84.42,13.87,0,0,0,0,0,0,0,0,0,0,0
0.042682,2021-02-24,AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,0.042741,3849194424,4234.0,164516577.58,2021-02-24,AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0.06,0,98.39,0
0.083261,2021-02-24,AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,0.083014,18721989707,29468.0,1554192238.93,2021-02-24,AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,99.3,0
0.054107,2021-02-24,AFV,AK PORTFÖY  AVRUPA YABANCI HİSSE SENEDİ FONU,0.054314,1538113105,1679.0,83540519.03,2021-02-24,AFV,AK PORTFÖY  AVRUPA YABANCI HİSSE SENEDİ FONU,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,99.6,0
1.280802,2021-02-24,AGC,AK PORTFÖY AGI DEĞİŞKEN FON,1.286075,63282591,807.0,81386187.51,2021-02-24,AGC,AK PORTFÖY AGI DEĞİŞKEN FON,0,0,0,2.73,0,79.73,9.21,0,0,0,0,0,0,0,0,0,0,0,5.32,0,1.31,0,1.7,0,0,0
2.177433,2021-02-24,AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),2.15859,8754508.0,93.0,18897394.85,2021-02-24,AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),0,0,0,0,0,0,0,0,0,0,89.42,0,0,0,0,0,0,0,4.44,6.14,0,0,0,0,0,0
8.281941,2021-02-24,AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,8.323555,2952043.0,22.0,24571493.54,2021-02-24,AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,0,0,0,0,83.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.35,0,0,13.75,0,2.63,0
1.810763,2021-02-24,AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,1.81157,48851769,523.0,88498383.6,2021-02-24,AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0,0,0,0,0,0,54.51,0,0,0,0,0,0,0,0,0,31.94,0,0,13.55,0,0,0,0,0,0
2.853169,2021-02-24,AIG,AZİMUT PORTFÖY İA SERBEST ÖZEL FON,2.839472,8598970.0,10.0,24416531.17,2021-02-24,AIG,AZİMUT PORTFÖY İA SERBEST ÖZEL FON,0,0,0,16.92,0,46.32,0,12.35,0,0,0,0,0,0,0,0,0.62,0,0.14,0,0,0,3.96,0,19.69,0
1.817798,2021-02-24,AIH,AK PORTFÖY RTH SERBEST ÖZEL FON,1.750015,58716646,4.0,102755026.51,2021-02-24,AIH,AK PORTFÖY RTH SERBEST ÖZEL FON,0,0,0,0,0,6.52,0,0,0,0,75.39,0,0,0,0,0,0,0,0,0,0,0,15.94,0,2.15,0
9.627235,2021-02-24,AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,9.644491,5438400.0,3.0,52450602.09,2021-02-24,AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,99.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0
1.964331,2021-02-24,AIM,AK PORTFÖY MİMKA SERBEST ÖZEL FON,1.899739,43367680,4.0,82387259.77,2021-02-24,AIM,AK PORTFÖY MİMKA SERBEST ÖZEL FON,0,0,0,0,0,3.79,0,0,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,16.39,0,15.9,0
0.021068,2021-02-24,AIS,AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,0.021075,919964248,1330.0,19388528.12,2021-02-24,AIS,AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62,0,90.35,0,0,0,0,0,0,0,0,0,0
7.785105,2021-02-24,AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,7.816279,65748168,222.0,513906033.29,2021-02-24,AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,0,0,0,0,0,80.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.69,0,0,0
8.438,2021-02-24,AJK,AK PORTFÖY İKINCI SERBEST (DÖVIZ) FON,8.475724,107836223,479.0,913990040.72,2021-02-24,AJK,AK PORTFÖY İKINCI SERBEST (DÖVIZ) FON,0,0,0,0,0,96.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0
7.02682,2021-02-24,AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVIZ) FON,7.05863,117018856,728.0,825992804.17,2021-02-24,AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVIZ) FON,0,0,0,0,0,96.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0
7.609048,2021-02-24,AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,7.646092,49767500,458.0,380526898.24,2021-02-24,AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,0,0,0,0,0,93.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0
0.240187,2021-02-24,AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,0.240178,143665836,10486.0,34505421.99,2021-02-24,AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,81.85,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,13.15,0,0,0,0,0,0
3.174975,2021-02-24,AK3,AK PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),3.11679,79566128,2105.0,247990892.34,2021-02-24,AK3,AK PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,1.16,0,0,0,0,0,0,89.09,0,0,0,0,0,0,0,2.85,6.9,0,0,0,0,0,0
0.063491,2021-02-24,AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,0.063637,8076480585,6428.0,513964708.12,2021-02-24,AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,0,2.16,0,0,0,95.64,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,2.14,0,0.87,0,0,0
0.087544,2021-02-24,AKU,AK PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.086622,539039936,3890.0,46692594.8,2021-02-24,AKU,AK PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0.15,0,0,0,0,0,0,92.15,0,0,0,0,0,0,0,0.88,6.82,0,0,0,0,0,0
0.031136,2021-02-24,ALC,AK PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.030504,1255159071,4216.0,38287638.37,2021-02-24,ALC,AK PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,1.66,0,0,0,0,0,0,94.34,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2.428338,2021-02-24,ALE,AK PORTFÖY PARA PIYASASI FONU,2.429368,1111529448,31386.0,2700314043.09,2021-02-24,ALE,AK PORTFÖY PARA PIYASASI FONU,0,0,0,0.01,0,0,24.05,0,0,0,0,0,0,0,0,0,0,0,0,18.34,48.57,0,9.11,0,0,0
9.262074,2021-02-24,AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,9.206814,229399.54,95.0,2112038.91,2021-02-24,AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,11.32,28.05,0,0,0,0,0,0,0,0,48.61,0,0,0,0,0,12.02,0,0,0,0,0,0,0,0,0
6.509421,2021-02-24,ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI FONU,6.512231,11227185,3211.0,73114023.78,2021-02-24,ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI FONU,0,0,0,0,0,0,38.08,0,0,0,0,0,0,0,0,0,0,0,0,10.61,43.79,0,7.62,0,0,0
2.47706,2021-02-24,ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,2.48694,11781697,19.0,29300374.91,2021-02-24,ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,0,0,0,0,0,83.54,0,0,0,0,0,0,0,0,0,0,0,0,12.89,0,0,0,3.57,0,0,0
0.098613,2021-02-24,AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,0.097539,1230593649,8847.0,120031452.22,2021-02-24,AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,98.83,0
1.594479,2021-02-24,APJ,AK PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU,1.594303,41847831,417.0,66718105.45,2021-02-24,APJ,AK PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU,0,0,0,0,0,0,0,81.33,0,0,0,0,0,0,0,0,0,0,2.23,9.19,0,0,0.86,0,6.39,0
3.114315,2021-02-24,APP,AK PORTFÖY P1 SERBEST ÖZEL FON,3.127248,26880245,2.0,84061202.68,2021-02-24,APP,AK PORTFÖY P1 SERBEST ÖZEL FON,0,0,0,0,0,58.74,0,23.79,0,0,0,0,0,0,0,0,0,0,0.68,0.01,0,0,16.78,0,0,0
0.051465,2021-02-24,APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,0.051481,954791728,11946.0,49154023.31,2021-02-24,APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,0,0,0,68.95,0,0,18.18,0,0,0,0,0,0,0,0,0,5.15,0,0,7.82,0,0,0,0,0,0
0.042112,2021-02-24,ARE,İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU,0.042321,327619557,1242.0,13865314.87,2021-02-24,ARE,İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU,0,0,0,0,0,95.81,0,0.3,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,2.32,0,0,0
2.210077,2021-02-24,ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON,2.211092,26041489,17.0,57580128.28,2021-02-24,ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON,0,0,0,0,0,0,17.39,0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,73.94,0,0,0
2.326261,2021-02-24,ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,2.324496,1101613014,8985.0,2560695539.71,2021-02-24,ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,0,0,0,2.8,0,1.74,0,71.11,0,0,0,0,0,0,0,0,0,0,3.21,2.52,1.52,0,3.42,0,13.68,0
2.478985,2021-02-24,ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,2.474144,347923499,3635.0,860812743.27,2021-02-24,ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,0,0,0,4.98,0,0,0,62.55,0,0,0,0,0,0,0,0,0,0,5.03,1.56,2.25,0,2.77,0,20.86,0
2.367982,2021-02-24,ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,2.347585,134799021,1.0,316452186.09,2021-02-24,ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,0,0,0,0,0,40.56,0,0,0,0,58.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.085208,2021-02-24,ATJ,AZİMUT PORTFÖY ÇINAR SERBEST ÖZEL FON,1.077354,136985258,3.0,147581608.28,2021-02-24,ATJ,AZİMUT PORTFÖY ÇINAR SERBEST ÖZEL FON,0,0,0,0,0,0,0,33.39,0,0,12.07,0,0,0,0,0,0,0,1.4,0,0,0,3.95,0,49.19,0
2.452582,2021-02-24,AUT,ATA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,2.453444,670778.0,19.0,1645716.04,2021-02-24,AUT,ATA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0.01,0,65.91,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,18.68,0,0,0,0,0,0,0
1.399352,2021-02-24,AVC,ATA PORTFÖY İKİNCİ SERBEST FONU,1.399303,3388304.0,43.0,4741263.62,2021-02-24,AVC,ATA PORTFÖY İKİNCİ SERBEST FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
44.13245,2021-02-24,AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,44.15076,12437268,17997.0,549114833.42,2021-02-24,AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,2.45,0,0,61.61,0,0,0,0,0,0,0,0,0,18.21,0,0,11.54,5.1,0,1.24,0,0,0
8.449212,2021-02-24,AVZ,AK PORTFÖY SERBEST ( DÖVİZ ) FONU,8.489109,18534831,46.0,157344197.22,2021-02-24,AVZ,AK PORTFÖY SERBEST ( DÖVİZ ) FONU,0,0,0,0,0,96.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0
2.646457,2021-02-24,AYA,ATA PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.588719,29204677,360.0,75602693.24,2021-02-24,AYA,ATA PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,98.63,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0
0.025402,2021-02-24,AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0.025412,20736656768,11055.0,526954910.74,2021-02-24,AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0,0,0,0.44,0,0,18.99,0,0,0,0,0,0,0,0,0.37,71.9,0,0,0.08,7.78,0,0,0,0,0
0.028848,2021-02-24,AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI ÖZEL FONU,0.028861,4570468510,15.0,131908075.84,2021-02-24,AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI ÖZEL FONU,0,0,0,0,0,0,26.13,0,0,0,0,0,0,0,0,0,66.01,0,0,0.55,8.34,0,0,0,0,0
